Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	median_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
NS.2150.TSP0040---TSP200X.BS_087_R2	NS.2150.TSP0040---TSP200X.BS_087_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	408980.0	0.0	251.0	46.0	8.02948799452296	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0041---TSP200X.BS_088_R1	NS.2150.TSP0041---TSP200X.BS_088_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	762593.0	0.0	251.0	47.0	7.462565221553305	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0041---TSP200X.BS_088_R2	NS.2150.TSP0041---TSP200X.BS_088_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	762593.0	0.0	251.0	47.0	7.689291666721306	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0042---TSP200X.BS_089_R1	NS.2150.TSP0042---TSP200X.BS_089_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3781802.0	0.0	251.0	47.0	4.7617157278791264	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0042---TSP200X.BS_089_R2	NS.2150.TSP0042---TSP200X.BS_089_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3781802.0	0.0	251.0	47.0	5.746146328934527	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0043---TSP200X.BS_090_R1	NS.2150.TSP0043---TSP200X.BS_090_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	4801225.0	0.0	251.0	47.0	4.185969697847952	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0043---TSP200X.BS_090_R2	NS.2150.TSP0043---TSP200X.BS_090_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	4801225.0	0.0	251.0	47.0	5.580564088171937	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0044---TSP200X.BS_091_R1	NS.2150.TSP0044---TSP200X.BS_091_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2300126.0	0.0	251.0	48.0	5.152297832591678	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0044---TSP200X.BS_091_R2	NS.2150.TSP0044---TSP200X.BS_091_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2300126.0	0.0	251.0	48.0	6.562006834827796	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0045---TSP200X.BS_095_R1	NS.2150.TSP0045---TSP200X.BS_095_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	4371408.0	0.0	251.0	47.0	4.390087219708901	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0045---TSP200X.BS_095_R2	NS.2150.TSP0045---TSP200X.BS_095_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	4371408.0	0.0	251.0	47.0	5.347834762158796	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0046---TSP200X.BS_096_R1	NS.2150.TSP0046---TSP200X.BS_096_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	39452.0	0.0	251.0	49.0	14.313596268883707	251.0	251	pass	pass	warn	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0046---TSP200X.BS_096_R2	NS.2150.TSP0046---TSP200X.BS_096_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	39452.0	0.0	251.0	49.0	13.208455845077562	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0047---TSP200X.BS_097_R1	NS.2150.TSP0047---TSP200X.BS_097_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	28518.0	0.0	251.0	49.0	13.871940528788834	251.0	251	pass	pass	warn	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0047---TSP200X.BS_097_R2	NS.2150.TSP0047---TSP200X.BS_097_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	28518.0	0.0	251.0	49.0	14.804684760502141	251.0	251	pass	pass	warn	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0048---TSP200X.BS_098_R1	NS.2150.TSP0048---TSP200X.BS_098_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	4144566.0	0.0	251.0	47.0	4.519853906359994	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0048---TSP200X.BS_098_R2	NS.2150.TSP0048---TSP200X.BS_098_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	4144566.0	0.0	251.0	47.0	6.616523171275674	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0049---TSP200X.BS_099_R1	NS.2150.TSP0049---TSP200X.BS_099_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	984219.0	0.0	251.0	48.0	7.020795168554966	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0049---TSP200X.BS_099_R2	NS.2150.TSP0049---TSP200X.BS_099_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	984219.0	0.0	251.0	48.0	6.953330508758722	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0050---TSP200X.BS_100_R1	NS.2150.TSP0050---TSP200X.BS_100_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1673627.0	0.0	251.0	47.0	5.659863278974347	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0050---TSP200X.BS_100_R2	NS.2150.TSP0050---TSP200X.BS_100_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1673627.0	0.0	251.0	47.0	6.222328916146609	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0051---TSP200X.BS_101_R1	NS.2150.TSP0051---TSP200X.BS_101_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	643563.0	0.0	251.0	47.0	6.927837678673261	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0051---TSP200X.BS_101_R2	NS.2150.TSP0051---TSP200X.BS_101_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	643563.0	0.0	251.0	47.0	9.17408241306601	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0052---TSP200X.BS_102_R1	NS.2150.TSP0052---TSP200X.BS_102_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	36160.0	0.0	251.0	50.0	14.134402654867257	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0052---TSP200X.BS_102_R2	NS.2150.TSP0052---TSP200X.BS_102_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	36160.0	0.0	251.0	50.0	13.379424778761063	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0053---TSP200X.BS_103_R1	NS.2150.TSP0053---TSP200X.BS_103_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	606342.0	0.0	251.0	48.0	7.806815295658226	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0053---TSP200X.BS_103_R2	NS.2150.TSP0053---TSP200X.BS_103_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	606342.0	0.0	251.0	48.0	9.230764156202277	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0054---TSP200X.BS_104_R1	NS.2150.TSP0054---TSP200X.BS_104_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	377733.0	0.0	251.0	48.0	7.411054898565918	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0054---TSP200X.BS_104_R2	NS.2150.TSP0054---TSP200X.BS_104_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	377733.0	0.0	251.0	48.0	7.829869246266543	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0055---TSP200X.BS_105_R1	NS.2150.TSP0055---TSP200X.BS_105_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3137856.0	0.0	251.0	48.0	4.709050021814519	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0055---TSP200X.BS_105_R2	NS.2150.TSP0055---TSP200X.BS_105_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3137856.0	0.0	251.0	48.0	5.553690485262555	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0056---TSP200X.BS_106_R1	NS.2150.TSP0056---TSP200X.BS_106_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	200154.0	0.0	251.0	46.0	9.669554443078828	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0056---TSP200X.BS_106_R2	NS.2150.TSP0056---TSP200X.BS_106_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	200154.0	0.0	251.0	47.0	10.28957702569022	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0057---TSP200X.BS_107_R1	NS.2150.TSP0057---TSP200X.BS_107_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1050800.0	0.0	251.0	48.0	6.410829843928435	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0057---TSP200X.BS_107_R2	NS.2150.TSP0057---TSP200X.BS_107_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1050800.0	0.0	251.0	48.0	7.0643319375713745	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0058---TSP200X.BS_108_R1	NS.2150.TSP0058---TSP200X.BS_108_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	713682.0	0.0	251.0	48.0	7.455281203673344	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0058---TSP200X.BS_108_R2	NS.2150.TSP0058---TSP200X.BS_108_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	713682.0	0.0	251.0	48.0	8.456147135558975	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0059---TSP200X.BS_109_R1	NS.2150.TSP0059---TSP200X.BS_109_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1082251.0	0.0	251.0	46.0	6.098308063471413	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0059---TSP200X.BS_109_R2	NS.2150.TSP0059---TSP200X.BS_109_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1082251.0	0.0	251.0	46.0	7.096228139313339	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0060---TSP200X.BS_110_R1	NS.2150.TSP0060---TSP200X.BS_110_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	144046.0	0.0	251.0	48.0	10.718798161698347	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0060---TSP200X.BS_110_R2	NS.2150.TSP0060---TSP200X.BS_110_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	144046.0	0.0	251.0	49.0	11.661552559599016	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0061---TSP200X.BS_111_R1	NS.2150.TSP0061---TSP200X.BS_111_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	526129.0	0.0	251.0	46.0	7.322158634099242	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0061---TSP200X.BS_111_R2	NS.2150.TSP0061---TSP200X.BS_111_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	526129.0	0.0	251.0	46.0	8.40782393671514	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0062---TSP200X.BS_112_R1	NS.2150.TSP0062---TSP200X.BS_112_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	97540.0	0.0	251.0	48.0	11.42198072585606	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0062---TSP200X.BS_112_R2	NS.2150.TSP0062---TSP200X.BS_112_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	97540.0	0.0	251.0	48.0	11.682386713143327	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0063---TSP200X.BS_113_R1	NS.2150.TSP0063---TSP200X.BS_113_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1217555.0	0.0	251.0	47.0	6.5250440431849075	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0063---TSP200X.BS_113_R2	NS.2150.TSP0063---TSP200X.BS_113_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1217555.0	0.0	251.0	47.0	6.90063282562184	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0064---TSP200X.BS_114_R1	NS.2150.TSP0064---TSP200X.BS_114_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	654816.0	0.0	251.0	47.0	7.627333479939402	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0064---TSP200X.BS_114_R2	NS.2150.TSP0064---TSP200X.BS_114_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	654816.0	0.0	251.0	47.0	8.103345061818892	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0065---TSP200X.BS_115_R1	NS.2150.TSP0065---TSP200X.BS_115_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	856432.0	0.0	251.0	48.0	7.218319726493172	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0065---TSP200X.BS_115_R2	NS.2150.TSP0065---TSP200X.BS_115_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	856432.0	0.0	251.0	48.0	7.4157668092738245	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0066---TSP200X.BS_116_R1	NS.2150.TSP0066---TSP200X.BS_116_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1449510.0	0.0	251.0	47.0	6.7315851563631846	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0066---TSP200X.BS_116_R2	NS.2150.TSP0066---TSP200X.BS_116_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1449510.0	0.0	251.0	47.0	7.674494989584916	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0067---TSP200X.BS_117_R1	NS.2150.TSP0067---TSP200X.BS_117_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	529405.0	0.0	251.0	47.0	7.454406361859069	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0067---TSP200X.BS_117_R2	NS.2150.TSP0067---TSP200X.BS_117_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	529405.0	0.0	251.0	47.0	7.7520990545990305	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0068---TSP200X.BS_118_R1	NS.2150.TSP0068---TSP200X.BS_118_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	418258.0	0.0	251.0	47.0	8.484715175800583	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0068---TSP200X.BS_118_R2	NS.2150.TSP0068---TSP200X.BS_118_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	418258.0	0.0	251.0	47.0	9.846314953927958	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0069---TSP200X.BS_119_R1	NS.2150.TSP0069---TSP200X.BS_119_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1993330.0	0.0	251.0	47.0	5.571052153570992	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0069---TSP200X.BS_119_R2	NS.2150.TSP0069---TSP200X.BS_119_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1993330.0	0.0	251.0	48.0	6.0363039660057325	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0070---TSP200X.BS_120_R1	NS.2150.TSP0070---TSP200X.BS_120_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	645253.0	0.0	251.0	48.0	8.000272761226991	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0070---TSP200X.BS_120_R2	NS.2150.TSP0070---TSP200X.BS_120_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	645253.0	0.0	251.0	48.0	8.42739204622063	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0071---TSP200X.BS_121_R1	NS.2150.TSP0071---TSP200X.BS_121_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1615889.0	0.0	251.0	48.0	6.123687951338241	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0071---TSP200X.BS_121_R2	NS.2150.TSP0071---TSP200X.BS_121_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1615889.0	0.0	251.0	48.0	6.770119785203475	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0072---TSP200X.BS_122_R1	NS.2150.TSP0072---TSP200X.BS_122_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1720629.0	0.0	251.0	47.0	5.813744168731936	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0072---TSP200X.BS_122_R2	NS.2150.TSP0072---TSP200X.BS_122_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1720629.0	0.0	251.0	47.0	6.600573703555836	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0073---TSP200X.BS_123_R1	NS.2150.TSP0073---TSP200X.BS_123_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3458919.0	0.0	251.0	47.0	4.5041473644776024	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0073---TSP200X.BS_123_R2	NS.2150.TSP0073---TSP200X.BS_123_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3458919.0	0.0	251.0	47.0	5.737530710428592	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0074---TSP200X.BS_124_R1	NS.2150.TSP0074---TSP200X.BS_124_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	568295.0	0.0	251.0	47.0	8.058314783695089	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0074---TSP200X.BS_124_R2	NS.2150.TSP0074---TSP200X.BS_124_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	568295.0	0.0	251.0	47.0	8.180258492508292	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0075---TSP200X.BS_125_R1	NS.2150.TSP0075---TSP200X.BS_125_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1433977.0	0.0	251.0	47.0	5.909578744986844	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0075---TSP200X.BS_125_R2	NS.2150.TSP0075---TSP200X.BS_125_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1433977.0	0.0	251.0	47.0	6.979198522764538	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0076---TSP200X.BS_126_R1	NS.2150.TSP0076---TSP200X.BS_126_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1760354.0	0.0	251.0	47.0	5.865297901837663	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0076---TSP200X.BS_126_R2	NS.2150.TSP0076---TSP200X.BS_126_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1760354.0	0.0	251.0	48.0	6.456093660583326	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0077---TSP200X.BS_127_R1	NS.2150.TSP0077---TSP200X.BS_127_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3908543.0	0.0	251.0	47.0	4.807879482831828	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0077---TSP200X.BS_127_R2	NS.2150.TSP0077---TSP200X.BS_127_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3908543.0	0.0	251.0	47.0	5.326321168875778	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0078---TSP200X.BS_128_R1	NS.2150.TSP0078---TSP200X.BS_128_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	4018489.0	0.0	251.0	48.0	4.432318988511886	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0078---TSP200X.BS_128_R2	NS.2150.TSP0078---TSP200X.BS_128_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	4018489.0	0.0	251.0	48.0	5.304464911983644	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0079---TSP200X.BS_129_R1	NS.2150.TSP0079---TSP200X.BS_129_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	35743.0	0.0	251.0	50.0	13.020731332009063	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0079---TSP200X.BS_129_R2	NS.2150.TSP0079---TSP200X.BS_129_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	35743.0	0.0	251.0	50.0	13.681000475617603	251.0	251	pass	pass	warn	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0080---TSP200X.BS_130_R1	NS.2150.TSP0080---TSP200X.BS_130_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	175349.0	0.0	251.0	47.0	8.242419403589412	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0080---TSP200X.BS_130_R2	NS.2150.TSP0080---TSP200X.BS_130_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	175349.0	0.0	251.0	47.0	9.356768501673805	251.0	251	pass	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail
NS.2150.TSP0081---TSP200X.BS_131_R1	NS.2150.TSP0081---TSP200X.BS_131_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3087072.0	0.0	251.0	47.0	5.019178106679748	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0081---TSP200X.BS_131_R2	NS.2150.TSP0081---TSP200X.BS_131_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3087072.0	0.0	251.0	48.0	5.42244355374529	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0082---TSP200X.BS_132_R1	NS.2150.TSP0082---TSP200X.BS_132_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1423577.0	0.0	251.0	47.0	6.290492189744566	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0082---TSP200X.BS_132_R2	NS.2150.TSP0082---TSP200X.BS_132_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1423577.0	0.0	251.0	47.0	6.312830285962755	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0083---TSP200X.BS_133_R1	NS.2150.TSP0083---TSP200X.BS_133_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1272608.0	0.0	251.0	47.0	6.025500389750811	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0083---TSP200X.BS_133_R2	NS.2150.TSP0083---TSP200X.BS_133_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1272608.0	0.0	251.0	47.0	6.597239684176118	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0084---TSP200X.BS_134_R1	NS.2150.TSP0084---TSP200X.BS_134_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2553299.0	0.0	251.0	47.0	5.094507787961021	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0084---TSP200X.BS_134_R2	NS.2150.TSP0084---TSP200X.BS_134_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2553299.0	0.0	251.0	47.0	5.90872526033249	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0085---TSP200X.BS_135_R1	NS.2150.TSP0085---TSP200X.BS_135_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2631938.0	0.0	251.0	47.0	4.606959281327056	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0085---TSP200X.BS_135_R2	NS.2150.TSP0085---TSP200X.BS_135_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2631938.0	0.0	251.0	47.0	6.363773076923702	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0086---TSP200X.BS_136_R1	NS.2150.TSP0086---TSP200X.BS_136_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	221740.0	0.0	251.0	48.0	7.917380716154055	251.0	251	pass	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail
NS.2150.TSP0086---TSP200X.BS_136_R2	NS.2150.TSP0086---TSP200X.BS_136_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	221740.0	0.0	251.0	49.0	7.729322630107332	251.0	251	pass	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail
NS.2150.TSP0087---TSP200X.BS_137_R1	NS.2150.TSP0087---TSP200X.BS_137_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	6947769.0	0.0	251.0	48.0	3.658323406716872	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
