Sample	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	>10	>50	>100	>500	>1k	>5k	>10k+
NS.2150.TSP0265---TSP200X.BS_363_R1										3.81984662055772	0.3320428807233456	1.1833270303365284	1.314470016840707	41.32078539490009	36.18613559018124	6.988767588825725
NS.2150.TSP0265---TSP200X.BS_363_R2										4.124108300103066	0.3075521463634139	0.9919627931875563	1.2070787337861242	41.671506212552764	34.945877833428476	7.775374201028031
NS.2150.TSP0266---TSP200X.BS_364_R1										2.00408556855381	5.637323318192199	52.97853173294085	24.01730656989875	3.023574491841551	0.0	0.0
NS.2150.TSP0266---TSP200X.BS_364_R2										1.6538939782272184	5.846042581267287	51.59425990306291	23.462836551881647	4.695866216662015	0.0	0.0
NS.2150.TSP0267---TSP200X.BS_365_R1										3.8333141189394815	0.3357673407233151	1.2854010994666434	1.8032576518899102	43.25560618624024	34.05932169453557	6.116710161768222
NS.2150.TSP0267---TSP200X.BS_365_R2										4.141808260679548	0.3301891509800236	1.0593809537572736	1.7050357464926964	43.18520908524921	33.268280634900385	6.635587578801699
NS.2150.TSP0268---TSP200X.BS_366_R1										3.5997534915071343	0.2939849547179739	1.3869947616476763	2.527330866280371	46.91067883473066	28.38899696194032	7.611977223486101
NS.2150.TSP0268---TSP200X.BS_366_R2										3.958239633440667	0.36005136781223723	1.1546157493365246	2.295763484645627	46.69341084869835	27.124822481696476	8.747184434248991
NS.2150.TSP0269---TSP200X.BS_367_R1										2.6735760989037445	0.2887489699819377	1.8887676788242043	5.296459489166067	59.20406257007218	18.124466075779065	2.7638875323449748
NS.2150.TSP0269---TSP200X.BS_367_R2										2.944028921669104	0.312822847898488	1.494368776042777	5.325485707682594	58.87005470960713	17.496137862157102	3.0281499293603638
NS.2150.TSP0270---TSP200X.BS_368_R1										3.633863676590882	0.3377083624427226	1.0550168384558514	2.0858815611777533	45.377332047210174	33.29289583000994	5.119546439209657
NS.2150.TSP0270---TSP200X.BS_368_R2										3.952293495446414	0.31953180234412515	0.9168115588125331	1.752582104056458	44.92521688494381	32.05087863876081	6.471583479604035
NS.2150.TSP0271---TSP200X.BS_369_R1										3.213597365549916	0.3496268795197949	1.3237309106849064	2.9322999230342166	52.012811351052434	24.95393153215919	5.203342115803743
NS.2150.TSP0271---TSP200X.BS_369_R2										3.5424108910035335	0.35386604075144523	1.1713657939488429	2.6866667709597336	52.739087528610455	23.344171357683713	6.108269834645973
NS.2150.TSP0272---TSP200X.BS_370_R1										3.5714344633879214	0.2889415151077702	1.1698997939804228	2.266908635064869	44.27018690426237	33.05391374458204	6.473294411301522
NS.2150.TSP0272---TSP200X.BS_370_R2										3.9163802312296276	0.32797704289792645	1.019095311443902	1.5386993906417405	43.64385670327657	31.69478324977269	8.098995035351217
NS.2150.TSP0273---TSP200X.BS_371_R1										4.480890748203154	0.41623656461768443	1.0231069495581944	1.1737857826049891	34.091144147575854	38.90997488835697	11.120317265638826
NS.2150.TSP0273---TSP200X.BS_371_R2										4.738850842552176	0.5061274695362118	0.7513223896703579	1.1941009211407674	34.47892120879436	36.47481117886126	12.115949229577858
NS.2150.TSP0274---TSP200X.BS_372_R1										3.6257146050845313	0.3767144616009616	1.2269489408107284	1.7567637367169355	47.95881386276617	31.22871223212472	4.558580339491755
NS.2150.TSP0274---TSP200X.BS_372_R2										4.2453182230090825	0.38053457485197906	0.9209204693512859	1.542147629165391	47.20075831477358	29.7614661753893	5.8245908340899755
NS.2150.TSP0275---TSP200X.BS_373_R1										2.257944344259863	0.33560919002139594	2.3717646515829345	7.318373778966074	72.01924313204474	3.5731004948422336	1.651012596883252
NS.2150.TSP0275---TSP200X.BS_373_R2										2.5370966837987794	0.27733912682269085	2.0265124666616114	7.8249194768716475	69.37796913582281	4.149949394881465	2.785918919720831
